date,code,name,sector,open,high,low,close,volume,trade,value,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Returns_1d,Returns_5d,Returns_20d,Log_Returns,Volatility_30d,Volatility_60d,Volume_SMA_20,Volume_Ratio,Target_Return_1d,Target_Price_1d
2010-10-08,BRACBANK,BRAC Bank Ltd,Bank,247.75,251.35,244.35,246.76,153350,1229,37840593.13,248.29000000000002,248.55300000000003,250.7225,259.28880000000004,259.8993,268.30064999999996,248.91785283839687,252.3493815104516,256.228326152372,47.72167487684729,-3.431528672054725,-3.4523761431860684,0.020847471131343553,250.7225,263.3915353971697,238.05346460283027,25.338070794339444,0.3096737498627029,7.678571428571426,-0.00798773600129088,-0.01094039095808863,-0.08600951531370804,-0.008019808871759784,0.33084137895598364,0.3045865458776414,582139.55,0.6556005342705198,-0.03477062733019931,238.18
2010-10-11,BRACBANK,BRAC Bank Ltd,Bank,237.81,238.66,236.51,238.18,161434,4554,38450097.86,246.448,247.55499999999998,249.79699999999997,258.88779999999997,259.6557,268.1696,248.58587547864352,251.93535325041816,255.85701924443586,50.764818355640514,-3.3494777717746445,-3.431796468903784,0.08231869712913964,249.79699999999997,260.5510623413716,239.04293765862835,21.508124682743272,0.35879754535565417,7.662857142857141,0.0034973566490441588,-0.03598077899753882,-0.06977796207637499,0.003491255119290843,0.3277842288986896,0.304748088928878,557496.55,0.275068966794503,0.0016794021328407904,238.58
2010-10-12,BRACBANK,BRAC Bank Ltd,Bank,238.27,243.19,234.67,238.58,93064,1222,22203590.84,244.83199999999997,246.94099999999997,248.552,258.346,259.3661,267.9771,246.9849715588522,250.91643819483164,255.1638028034776,44.09515717926933,-3.931466635979433,-3.531730502318914,-0.39973613366051897,248.552,258.57148543694007,238.53251456305995,20.038970873880118,-0.017591450443167605,8.09285714285714,-0.03477062733019931,-0.03281085032079911,-0.09464801581268045,-0.03538951400158806,0.34192692998908086,0.3123484020517176,555267.75,0.2907318136160438,0.024855394416966936,244.51
2010-10-13,BRACBANK,BRAC Bank Ltd,Bank,247.53,248.32,244.21,244.51,255597,1565,62495885.81,243.45999999999998,246.532,247.58450000000002,257.8268,259.1044,267.78965,245.6918990113365,250.00262795817744,254.5134575954981,45.17977367139379,-4.310728946840953,-3.6875301912233223,-0.623198755617631,247.58450000000002,257.52776743924863,237.6412325607514,19.88653487849723,0.047206184736772384,8.451428571428568,0.0016794021328407904,-0.02794980443285522,-0.07502035435971,0.0016779935139500915,0.328190407322796,0.31047666412460273,545527.35,0.170594563224007,0.009365670115741853,246.8
2010-10-14,BRACBANK,BRAC Bank Ltd,Bank,248.35,248.44,243.53,246.8,569443,483,140536068.13,242.786,245.81,247.0985,257.3874,258.83799999999997,267.63145,245.5100683942078,249.59576662794206,254.1211651407727,46.587578506629434,-4.085698233734263,-3.7671637997255107,-0.31853443400875214,247.0985,256.6151519433321,237.58184805666792,19.033303886664157,0.36400154090884534,8.722142857142854,0.024855394416966936,-0.013595288042601239,-0.03823309601541913,0.024551524020254026,0.33131955279973296,0.31510852890635227,527966.1,0.4841163097403413,-0.022001620745543016,241.37
2010-10-15,BRACBANK,BRAC Bank Ltd,Bank,243.3,243.67,240.32,241.37,663991,2037,160266105.5,242.96599999999998,245.62800000000001,246.8125,256.8558,258.5409,267.45735,245.70851941048352,249.38867280365005,253.83406062544827,42.53753753753753,-3.6801533931665347,-3.7497617184137155,0.06960832524718086,246.8125,255.9805472006684,237.6444527993316,18.336094401336823,0.4993182844870674,8.157857142857141,0.009365670115741853,0.0036600244001627757,-0.022651671154759967,0.009322084157179006,0.3087511322511057,0.3158173984055866,527857.2,1.0787822918774246,-0.03156978912043751,233.75
2010-10-18,BRACBANK,BRAC Bank Ltd,Bank,232.08,236.19,231.21,233.75,484809,172,113323307.0,241.888,244.16799999999998,246.43800000000002,256.137,258.25969999999995,267.24055,245.04105488579373,248.79469704041674,253.34527393425424,47.52558295587989,-3.7536421546230088,-3.7505378056555743,-0.0031043489674345004,246.43800000000002,255.86222097855475,237.0137790214453,18.848441957109458,0.23111835919740786,7.662142857142856,-0.022001620745543016,-0.02184308639974053,-0.030097243430041054,-0.022247266152724595,0.313121973848485,0.31573443872710055,531455.05,1.2493831792547647,0.004320855614973196,234.76
2010-10-19,BRACBANK,BRAC Bank Ltd,Bank,235.13,238.62,232.41,234.76,672448,661,157867084.63,241.002,242.917,245.8355,255.1072,257.9774,266.9714,243.30396951874854,247.6802750374229,252.57683181918543,43.199146081122294,-4.376305518674343,-3.8756913482593283,-0.5006141704150147,245.8355,256.839746979187,234.83125302081297,22.008493958374032,-0.049128896455068835,8.143571428571425,-0.03156978912043751,-0.01859937862121086,-0.04902359641985354,-0.03207885770971185,0.3235813617908426,0.3186353746716899,522063.3,0.928640262588847,0.02802862497870162,241.34
2010-10-20,BRACBANK,BRAC Bank Ltd,Bank,240.64,242.03,240.43,241.34,644937,813,155652066.71,240.238,241.84900000000002,245.2475,254.1432,257.73990000000003,266.6932,241.9895126697103,246.72321762724343,251.87813253215856,35.25117330088648,-4.733704957533121,-4.047294070114087,-0.6864108874190338,245.2475,257.3041834490034,233.1908165509966,24.113366898006802,0.06507525289357653,7.469999999999997,0.004320855614973196,-0.016011400787995678,-0.04770404024014285,0.0043115475213373056,0.32046409334741965,0.3162656072589642,540682.75,1.2437015976559267,-0.0032733902378386803,240.55
2010-10-21,BRACBANK,BRAC Bank Ltd,Bank,240.64,241.3,237.33,240.55,195289,4557,46975942.06,239.60399999999998,241.195,245.04899999999998,253.2582,257.61400000000003,266.45959999999997,241.88958764360103,246.32446076596614,251.46487243285824,44.0327868852459,-4.434873122365104,-4.124809880564291,-0.31006324180081357,245.04899999999998,257.2314185655091,232.86658143449083,24.364837131018277,0.34777242794378777,7.514285714285713,0.02802862497870162,-0.01296470492004409,-0.016183604418898545,0.02764301195532095,0.33282222249514204,0.3150181211160616,524411.35,1.2298303612231125,4.1571398877504606e-05,240.56
