date,code,name,sector,open,high,low,close,volume,trade,value,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Returns_1d,Returns_5d,Returns_20d,Log_Returns,Volatility_30d,Volatility_60d,Volume_SMA_20,Volume_Ratio,Target_Return_1d,Target_Price_1d
2010-10-07,MARICO,Marico Bangladesh,Consumer,291.11,294.81,279.68,286.27,944368,2723,270343179.81,295.216,293.378,280.429,249.2956,244.0109,235.74395,288.13731069405884,275.45557998215986,261.3007244102654,60.220364741641326,12.681730711898979,13.879860085150973,-1.1981293732519944,280.429,313.8037089244147,247.05429107558527,66.74941784882944,0.5875063811526924,14.607142857142858,0.010661959399823395,-0.019321023603165455,0.09221671117893915,0.010605521515242225,0.4568478276976831,0.46669399187560096,570636.85,1.6549369358112782,0.0004890488000839355,286.41
2010-10-08,MARICO,Marico Bangladesh,Consumer,284.65,289.57,276.96,286.41,16163,3298,4629314.7,291.27599999999995,293.838,281.3245,250.61880000000002,244.4292,236.0407,287.8715705872806,276.26701850199987,262.2854018843726,59.04557011539213,11.604552085280716,13.424798485176924,-1.8202463998962077,281.3245,314.3103696860838,248.33863031391624,65.97173937216755,0.5770860378761744,14.791428571428574,0.0004890488000839355,-0.06435595047531928,0.0667039106145253,0.0004889292546936022,0.45605495845241206,0.45982346260020535,522720.7,0.03092091053597074,-0.05369924234489032,271.03
2010-10-11,MARICO,Marico Bangladesh,Consumer,268.21,277.49,263.5,271.03,281577,3203,76315833.38,284.536,292.238,281.8235,251.74059999999997,244.7245,236.21505000000002,285.28055972769897,275.8790912055554,262.62832730067174,51.58038612677258,9.401468522143546,12.62013249257025,-3.2186639704267037,281.8235,313.8046209276568,249.84237907234328,63.96224185531352,0.3312520060754653,15.575000000000005,-0.05369924234489032,-0.11058970235946586,0.038230224095000764,-0.05519483481825505,0.4783380165046076,0.46897140048259917,518919.75,0.5426214747077944,-0.0328376932442902,262.13
2010-10-12,MARICO,Marico Bangladesh,Consumer,261.25,264.52,260.24,262.13,941742,3652,246856801.8,277.81800000000004,288.868,281.885,252.60120000000003,244.9034,236.326,281.7189351542068,274.8606400051439,262.6087850535866,40.14238773274918,6.858295149062883,11.467765023868777,-4.609469874805894,281.885,313.7010102034037,250.06898979659627,63.63202040680744,0.18954309679774717,14.706428571428575,-0.0328376932442902,-0.1135871770593806,0.004714449980835589,-0.03338895195077519,0.4868041750807459,0.47278001615910575,562497.45,1.6742155897773405,-0.005264563384580145,260.75
2010-10-13,MARICO,Marico Bangladesh,Consumer,260.04,262.4,259.69,260.75,514798,3458,134236125.39,273.31800000000004,284.831,282.06399999999996,253.5182,245.06170000000003,236.4423,278.49294513048267,273.8154074121703,262.5358915220734,35.38550612756924,4.677537718312351,10.109719562757492,-5.432181844445141,282.06399999999996,313.3300706635287,250.7979293364712,62.5321413270575,0.15915128528027153,13.462857142857144,-0.005264563384580145,-0.07943512797881724,0.013920752809425618,-0.005278470028139447,0.44787127808546756,0.47170866041073817,586569.2,0.8776423992258715,-0.003720038350910948,259.78
2010-10-14,MARICO,Marico Bangladesh,Consumer,252.59,262.43,252.35,259.78,175927,1848,45703132.91,268.02000000000004,281.61800000000005,282.43199999999996,254.40219999999997,245.18169999999998,236.53900000000002,275.6140304950238,272.7757476038614,262.4278173447372,38.45024640872391,2.8382828911624074,8.655432228438476,-5.817149337276069,282.43199999999996,312.3742093197429,252.48979068025704,59.88441863948583,0.12173799938897632,13.19357142857143,-0.003720038350910948,-0.0925350193872918,0.029157752951430194,-0.0037269749017440233,0.44688277967693096,0.4573676853055571,550154.55,0.31977741527358083,-0.012895526984371242,256.43
2010-10-15,MARICO,Marico Bangladesh,Consumer,253.97,259.68,253.4,256.43,123626,2104,31701245.45,262.024,276.65,282.01599999999996,255.0498,245.3459,236.62875,272.6626411880971,271.56495148505684,262.1926088214142,33.63636363636367,1.0976897030402597,7.143883723358833,-6.046194020318573,282.01599999999996,313.1980976979105,250.83390230208943,62.36419539582107,0.08973254064118921,13.189999999999998,-0.012895526984371242,-0.10467511609231528,-0.031425873465533494,-0.01297939609694929,0.44864191989160285,0.4554853500306742,539591.7,0.22911026985774616,0.002144834847716881,256.98
2010-10-18,MARICO,Marico Bangladesh,Consumer,252.73,263.3,251.1,256.98,22681,647,5828468.59,259.21400000000006,271.875,281.4695,255.71540000000002,245.59380000000002,236.69225000000003,270.2499271591591,270.48458470838597,261.9881927892019,27.214076246334344,-0.2346575492268812,5.6681754688416905,-5.902833018068572,281.4695,314.04454403196013,248.89445596803984,65.1500880639203,0.1241064175389489,13.117142857142854,0.002144834847716881,-0.051839279784525516,-0.04079728266955318,0.0021425379731462883,0.4379158875584966,0.4548563581130488,536199.4,0.04229956243889866,-0.01649933846991991,252.74
2010-10-19,MARICO,Marico Bangladesh,Consumer,255.27,258.56,252.09,252.74,420052,2391,106165100.45,257.33599999999996,267.57699999999994,280.74,256.18100000000004,245.7089,236.70075,267.55609221159614,269.1701710262833,261.62551856217436,21.270783847981008,-1.6140788146871614,4.21172461213592,-5.825803426823081,280.74,315.2446126588428,246.2353873411572,69.0092253176856,0.09425714647423825,12.791428571428566,-0.01649933846991991,-0.035821920421165054,-0.054576740358358466,-0.0166369685248,0.4373055598083013,0.4553649404320632,508618.15,0.8258690728987945,0.0015826541109440484,253.14
2010-10-20,MARICO,Marico Bangladesh,Consumer,253.78,255.5,251.9,253.14,520653,824,131800476.99,255.814,264.566,279.2105,256.781,245.8116,236.71055,265.33823187135056,267.9827509502623,261.2927531283636,24.287040721581093,-2.644519078911742,2.840475873926388,-5.48499495283813,279.2105,315.805673380335,242.61532661966504,73.19034676066997,0.14379865441477252,11.882142857142853,0.0015826541109440484,-0.02918504314477477,-0.10781376660910036,0.001581403033767615,0.4372258624409144,0.44976580231164953,488020.2,1.0668677239179853,-0.020779015564509673,247.88
2010-10-21,MARICO,Marico Bangladesh,Consumer,245.59,249.82,243.63,247.88,668752,1518,165773526.49,253.43400000000003,260.72700000000003,277.0525,257.5172,245.8254,236.65474999999998,262.6523500449889,266.4936582872799,260.76676280960424,6.185101580135452,-3.8413082422910065,1.5041190506829092,-5.345427292973916,277.0525,315.7408792562266,238.3641207437734,77.3767585124532,0.12298110491014011,11.07285714285714,-0.020779015564509673,-0.04580799137731917,-0.14829576690489288,-0.020997937270395485,0.4410333305046318,0.44983012191927857,481194.25,1.3897755428291174,-0.02920768113603356,240.64
2010-10-22,MARICO,Marico Bangladesh,Consumer,238.98,245.88,238.72,240.64,552667,3906,132994416.9,250.276,256.15,274.994,258.1268,245.81799999999998,236.59664999999998,259.26583465345215,264.57857248822216,259.9774779935413,5.683861153367474,-5.312737834770019,0.14074767359232365,-5.453485508362342,274.994,316.8665979483876,233.12140205161245,83.74519589677516,0.08977945382867104,10.775714285714283,-0.02920768113603356,-0.06157625862808569,-0.14609133813562336,-0.029642717332431723,0.44104875256846904,0.45442265818847105,471572.4,1.171966383104694,-0.027426861702127603,234.04
