date,code,name,sector,open,high,low,close,volume,trade,value,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Returns_1d,Returns_5d,Returns_20d,Log_Returns,Volatility_30d,Volatility_60d,Volume_SMA_20,Volume_Ratio,Target_Return_1d,Target_Price_1d
2010-10-07,CUSTOMERS,Customer Care Bangladesh,Services,437.85,446.99,434.57,435.97,205593,983,89632497.07,432.61800000000005,435.122,434.44950000000006,412.33700000000005,407.02979999999997,414.07099999999997,433.8690276126256,428.3334793650761,419.66466224404024,52.939964988157776,5.535548247549514,7.510989228182923,-1.975440980633409,434.44950000000006,449.85899464658826,419.04000535341186,30.8189892931764,0.5493364654348551,12.245000000000001,0.006835869841343323,-0.006879427777398028,0.053194830293513906,0.006812611218218019,0.37039599089738884,0.3697789818519809,474526.35,0.4332593964486904,0.013097231460880376,441.68
2010-10-08,CUSTOMERS,Customer Care Bangladesh,Services,438.18,449.06,434.61,441.68,53375,679,23574645.25,433.192,436.71100000000007,434.6790000000001,412.87880000000007,407.47540000000004,414.0358,435.0707156722217,429.32211052321856,420.5280088227053,52.06126088324767,5.74860514900314,7.158512412346966,-1.4099072633438263,434.6790000000001,450.3878910794952,418.97010892050497,31.417782158990235,0.722835589239598,12.715714285714284,0.013097231460880376,0.006540416125430104,0.010501269761376442,0.013012204333538006,0.3710409962617612,0.3704285585939343,465060.45,0.11477002613316183,-0.008377105596812151,437.98
2010-10-11,CUSTOMERS,Customer Care Bangladesh,Services,433.84,441.83,432.32,437.98,443264,2450,194140221.2,434.04400000000004,437.03600000000006,435.7255,413.5054,407.9712,413.99945,435.5182978764953,429.9634356696468,421.21240063357965,45.40229885057471,5.554862206848497,6.837782371247273,-1.2829201643987753,435.7255,449.1054983872264,422.3455016127736,26.759996774452816,0.5842488890788032,12.442142857142857,-0.008377105596812151,0.009822004980171606,0.050185829037285634,-0.008412390742345083,0.36239370502324947,0.3678833418620279,440938.6,1.0052737501321045,-0.007351933878259387,434.76
2010-10-12,CUSTOMERS,Customer Care Bangladesh,Services,438.8,447.99,426.84,434.76,607632,101,264173153.88,436.68,436.32699999999994,436.01050000000004,414.32579999999996,408.45200000000006,413.97824999999995,435.40163666472677,430.31873673115444,421.743679040106,47.21839080459768,5.082899933572321,6.486805883712282,-1.4039059501399613,436.01050000000004,449.03068267314956,422.9903173268505,26.04036534629904,0.45197840032694586,12.940714285714288,-0.007351933878259387,0.03126334266331421,0.013284855264997786,-0.0073790925384579955,0.3617021332354171,0.3682252705778327,454001.85,1.3383910219749104,0.01025853344373906,439.22
2010-10-13,CUSTOMERS,Customer Care Bangladesh,Services,439.9,446.23,436.67,439.22,527603,3767,231732116.08,437.922,435.572,436.675,415.0482,408.9279,413.98875,435.98907717784573,430.97808956588375,422.42902496010186,52.50172930597189,5.01098761196198,6.191642229362222,-1.1806546174002426,436.675,448.85866205427214,424.4913379457279,24.367324108544267,0.6044431464309873,12.917857142857148,0.01025853344373906,0.014341470173899085,0.031202310238771735,0.010206271804160774,0.3482221295905416,0.36497865106383676,450599.85,1.1708903143221199,-0.002504439688538862,438.12
2010-10-14,CUSTOMERS,Customer Care Bangladesh,Services,433.74,439.19,424.89,438.12,305902,213,134023060.49,438.35200000000003,435.485,436.5885,415.98259999999993,409.3483,413.9866,436.3169114581772,431.50711996841085,423.0443573146077,57.828571428571415,4.809791489766326,5.915272081443044,-1.1054805916767183,436.5885,448.7016112523004,424.47538874769964,24.22622250460074,0.5632166240407125,13.267857142857151,-0.002504439688538862,0.004931531986145821,-0.003933159031488054,-0.002507581043601246,0.3436145888305349,0.3649076240246112,419253.85,0.7296343253615918,0.013557929334429009,444.06
2010-10-15,CUSTOMERS,Customer Care Bangladesh,Services,444.04,444.25,442.6,444.06,867029,2901,385009477.71,438.8280000000001,436.01000000000005,437.2785,417.01980000000003,409.76169999999996,413.96365000000003,437.5081558492268,432.43696293371374,423.86850016501523,56.15841584158415,5.071192915513052,5.746456248257046,-0.6752633327439943,437.2785,449.44581475803653,425.1111852419635,24.33462951607305,0.7786769363191169,13.042142857142867,0.013557929334429009,0.005388516573084479,0.03207362989820117,0.0134668429818843,0.34494535265759585,0.3656146256820598,440706.9,1.9673597123167346,-0.003985947844885818,442.29
2010-10-18,CUSTOMERS,Customer Care Bangladesh,Services,443.41,448.02,438.02,442.29,458382,3326,202737214.06,439.69000000000005,436.867,437.5054999999999,418.0718,410.25229999999993,413.91375,438.243824180115,433.16681753121645,424.5909119232499,50.312499999999986,5.077006648898532,5.612566328385344,-0.5355596794868118,437.5054999999999,449.87753208429467,425.1334679157052,24.74406416858949,0.6933595050272143,13.239285714285725,-0.003985947844885818,0.00984063199232832,0.010371216447744303,-0.00399391290759196,0.34056700684081614,0.3651456394108478,421970.95,1.0862880489758833,-0.031563001650500855,428.33
2010-10-19,CUSTOMERS,Customer Care Bangladesh,Services,431.25,435.56,420.48,428.33,617215,2676,264371101.65,438.404,437.54200000000003,436.60699999999997,419.04040000000003,410.6694,413.81305,436.7186204600973,432.80853475112633,424.7375428282205,38.39375629405843,3.910085708970996,5.272070204502475,-1.3619844955314786,436.60699999999997,448.8996560874487,424.31434391255124,24.585312174897467,0.16333557446339378,14.170714285714297,-0.031563001650500855,-0.014789769067991565,-0.04026439614609012,-0.03207184900007565,0.3513352239427182,0.369052062807313,429718.25,1.436324847734533,-0.005556463474423956,425.95
2010-10-20,CUSTOMERS,Customer Care Bangladesh,Services,426.39,427.6,420.81,425.95,873717,4026,372162670.67,435.75,436.83600000000007,435.92449999999997,420.033,411.0054,413.6521,435.06190962008236,432.3004951399318,424.7850901682903,41.19394921663965,2.761414480150563,4.769939059632092,-2.008524579481529,435.92449999999997,449.0077725264009,422.841227473599,26.166545052801894,0.11880714554129049,13.395714285714295,-0.005556463474423956,-0.030212649697190508,-0.031050955414012815,-0.005571958040913007,0.34929756180566424,0.3615497077368125,436822.6,2.0001643687849486,0.0018312008451697448,426.73
