date,code,name,sector,open,high,low,close,volume,trade,value,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Returns_1d,Returns_5d,Returns_20d,Log_Returns,Volatility_30d,Volatility_60d,Volume_SMA_20,Volume_Ratio,Target_Return_1d,Target_Price_1d
2010-10-08,DBBL,Dutch-Bangla Bank,Bank,277.28,278.68,274.26,278.09,332529,4810,92474100.02,278.002,273.771,267.629,261.1356,265.4886,253.53165,272.81452741444997,267.51326445248196,264.584602751308,65.6195462478185,5.301262961968007,4.253509347561806,1.0477536144062007,267.629,284.97037358731166,250.28762641268838,34.68274717462327,0.6764854430123864,5.2471428571428556,-0.011946870713924751,-0.020397208803005884,0.10498910147735518,-0.012018808099022366,0.19154047029887017,0.1654807616035553,561750.15,0.37862918238651116,-0.00593333093602777,276.44
2010-10-11,DBBL,Dutch-Bangla Bank,Bank,276.89,278.81,275.39,276.44,794945,4530,219752319.9,277.76,275.128,269.02799999999996,261.4814,265.60269999999997,253.60344999999998,273.62613858145767,268.2967263448907,265.11422617282534,67.02928870292885,5.329412236566952,4.468689925362836,0.8607223112041167,269.02799999999996,284.8680459861099,253.18795401389002,31.680091972219884,0.786047149356335,5.299285714285714,0.015853881278538706,-0.004332259219477441,0.11187077685818214,0.015729521174308255,0.18002954732182597,0.1684299978388141,557567.85,0.5963919906788027,-0.018087107509767053,271.44
2010-10-12,DBBL,Dutch-Bangla Bank,Bank,271.42,271.54,271.16,271.44,217186,4427,58953823.35,277.244,276.195,270.14849999999996,261.857,265.6804,253.66174999999998,274.0590403381565,268.89993180082473,265.5583741660479,61.069364161849755,5.159108537331747,4.606773647756619,0.5523348895751283,270.14849999999996,284.63403438143587,255.66296561856407,28.971068762871795,0.7171649258608979,5.172857142857144,-0.00593333093602777,-0.009246648985735684,0.088217927016494,-0.005951003081825218,0.17953556724076616,0.16871538842224357,564888.7,1.4072595185564873,0.0005526083112288305,271.59
2010-10-13,DBBL,Dutch-Bangla Bank,Bank,271.66,273.12,270.85,271.59,453340,1209,123121418.25,275.356,276.68600000000004,270.6505,262.1196,265.7794,253.68900000000002,273.65611105536317,269.08808500076367,265.7890261595362,55.48844537815127,4.5680260545995,4.599024129125195,-0.03099807452569525,270.6505,284.54322808645526,256.7577719135448,27.78545617291047,0.52841414569863,5.237857142857146,-0.018087107509767053,-0.03360865850185135,0.038408569242540214,-0.018252678747218892,0.18719610786648275,0.17285346984922798,531171.1,0.40888143199055826,-0.0036452004860265674,270.6
2010-10-14,DBBL,Dutch-Bangla Bank,Bank,269.92,271.1,269.42,270.6,399045,4372,107980544.25,274.262,276.702,271.29949999999997,262.3652,265.82059999999996,253.74805,273.33824781607655,269.27341203774415,266.01651532975046,59.07828983897829,4.0648357783323945,4.492186458966636,-0.4273506806342411,271.29949999999997,283.9841155886392,258.6148844113607,25.369231177278493,0.5114508791366208,5.217857142857148,0.0005526083112288305,-0.019743015953223253,0.050191407911526875,0.0005524556794838028,0.18594477875991947,0.17278305887082748,530365.55,0.8547689419118567,-0.01064301552106428,267.72
2010-10-15,DBBL,Dutch-Bangla Bank,Bank,268.55,270.28,265.45,267.72,885992,834,237193419.82,273.63199999999995,275.817,271.79249999999996,262.5542,265.9086,253.81955,272.91697892129554,269.37167781272603,266.196259826623,58.333333333333414,3.545301108569504,4.302809388887209,-0.7575082803177056,271.79249999999996,283.47602663953876,260.10897336046116,23.367053279077595,0.4489666075667453,5.137142857142858,-0.0036452004860265674,-0.011506849315068401,0.03781544833934203,-0.00365186041877085,0.18489304837729834,0.17257914123185794,517154.3,0.7716169042778915,0.006760794860301678,269.53
2010-10-18,DBBL,Dutch-Bangla Bank,Bank,269.22,271.57,269.19,269.53,127322,1654,34317210.29,271.558,274.659,272.02799999999996,262.709,265.9608,253.8673,272.11744370263466,269.24933130807966,266.25601434322607,52.55838362634486,2.8681123945549984,4.015869990020768,-1.1477575954657695,272.02799999999996,283.1421590112021,260.9138409887978,22.228318022404324,0.3061931633487597,5.386428571428573,-0.01064301552106428,-0.03729008594339944,0.01790806433215475,-0.010700057504246189,0.18871572166254186,0.1732081815760884,532433.2,1.6640434893992337,0.0007049308054765113,269.72
2010-10-19,DBBL,Dutch-Bangla Bank,Bank,270.14,271.67,269.58,269.72,412102,2996,111152742.95,270.17600000000004,273.71,272.2105,262.94919999999996,266.01370000000003,253.92375,271.7193754406909,269.27012158155526,266.38440593760936,53.83043922369766,2.449253859135638,3.7025467638437424,-1.2532929047081045,272.2105,283.01515294505697,261.4058470549431,21.609305890113887,0.375956219342225,5.240714285714282,0.006760794860301678,-0.024996382578498122,0.013727997592899,0.006738043175478878,0.18913659446114586,0.17375404969918878,509272.75,0.25000748616532104,0.004374907311285536,270.9
2010-10-20,DBBL,Dutch-Bangla Bank,Bank,270.87,270.95,270.87,270.9,410278,459,111143951.53,269.832,272.59399999999994,272.2575,263.1686,266.0896,253.9547,271.41177921904614,269.30344590884744,266.5152135478992,47.518142235123385,2.1083333101987023,3.3837040731147345,-1.2753707629160322,272.2575,283.00735997460686,261.50764002539313,21.499719949213727,0.3819752068401819,4.79142857142857,0.0007049308054765113,-0.006336575302092418,0.003497284024109204,0.000704682458461044,0.18797164241958864,0.1735207913546783,491426.1,0.8385838684595711,-0.011812476928755977,267.7
2010-10-21,DBBL,Dutch-Bangla Bank,Bank,268.32,271.28,265.57,267.7,30426,1668,8144946.48,269.694,271.97799999999995,272.4395,263.4146,266.1649,253.9659,271.3330439545775,269.42170917485873,266.6871659577855,34.51647953639974,1.911334779718743,3.0892302144355366,-1.1778954347167936,272.4395,282.95377996383326,261.92522003616676,21.028559927666493,0.42679004148189104,4.0849999999999955,0.004374907311285536,-0.002540594278139796,0.013619696176008222,0.004365365224667993,0.1843609638861593,0.1736803622726209,466880.4,0.8787646686389062,0.010384759058647886,270.48
