date,code,name,sector,open,high,low,close,volume,trade,value,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Returns_1d,Returns_5d,Returns_20d,Log_Returns,Volatility_30d,Volatility_60d,Volume_SMA_20,Volume_Ratio,Target_Return_1d,Target_Price_1d
2010-10-07,MUTUALTRUST,Mutual Trust Bank,Bank,440.7,444.58,438.25,440.37,350665,4731,154422704.74,431.77,429.81800000000004,445.726,443.3586,438.30120000000005,403.63005,436.47318623432244,442.1433715423053,442.0135009586483,34.62363164428395,-5.670185307982877,-4.805803027458464,-0.8643822805244126,445.726,487.9357970169308,403.5162029830692,84.41959403386159,0.4365550135451771,10.789285714285699,0.008011536612722248,0.02010702124209507,-0.08841185724931688,0.007979614635986579,0.27424748731831383,0.29649892029797204,483029.95,0.7259694766339023,0.010945341417444299,445.19
2010-10-08,MUTUALTRUST,Mutual Trust Bank,Bank,452.9,453.81,438.73,445.19,229092,3787,101990090.82,436.37600000000003,432.304,443.93950000000007,443.716,438.7275,404.0815,437.81423450596515,442.36904772435673,442.13806954850526,40.004507550146485,-4.554813218391587,-4.755605065645089,0.20079184725350174,443.93950000000007,482.76639272846,405.1126072715401,77.65378545691988,0.5161035291794458,11.220714285714267,0.010945341417444299,0.05455277619859755,-0.07429510105630877,0.01088587469695308,0.26890389160829375,0.2972608064655844,454978.3,0.5035229152687062,-0.01010804375659835,440.69
2010-10-11,MUTUALTRUST,Mutual Trust Bank,Bank,442.78,444.18,435.54,440.69,293491,244,129339133.98,439.282,434.092,442.2755,444.2206,439.07,404.50534999999996,438.2566599665859,442.2446738188488,442.0812825073874,43.19260250638764,-3.9880138522628954,-4.6020868229686505,0.6140729707057551,442.2755,478.44500298685,406.10599701315004,72.33900597369995,0.4780823640211968,10.81999999999998,-0.01010804375659835,0.03409517552093111,-0.07021541447770963,-0.010159476916845725,0.25771227993817997,0.2980724167903306,458034.3,0.6407620564660769,0.01207197803444604,446.01
2010-10-12,MUTUALTRUST,Mutual Trust Bank,Bank,447.13,452.37,439.25,446.01,646634,4565,288403158.09,441.826,435.413,441.01450000000006,444.60200000000003,439.5056000000001,404.95969999999994,439.44948151018804,442.52358686930444,442.2353498600389,54.03759597564202,-3.074105359116402,-4.296490530198201,1.2223851710817994,441.01450000000006,474.59985863641776,407.42914136358235,67.17071727283542,0.5743702047978602,10.500714285714269,0.01207197803444604,0.029356781832029277,-0.053519512764467536,0.011999692876010078,0.2577112369002212,0.29741123247514517,475516.55,1.3598559293046688,-0.0038115737315306264,444.31
2010-10-13,MUTUALTRUST,Mutual Trust Bank,Bank,448.26,449.4,443.55,444.31,74637,3914,33161877.53,443.31399999999996,436.674,439.7335,444.7654,439.9455,405.35525,440.19725358554376,442.6559137678745,442.316708689057,68.11279826464207,-2.458660182330732,-3.9289244606247076,1.4702642782939757,439.7335,470.5122433654762,408.9547566345238,61.557486730952405,0.5743451405026068,9.022142857142837,-0.0038115737315306264,0.0170302378281868,-0.054518758112910404,-0.0038188562899147474,0.2560709610295639,0.29442178258413054,461312.15,0.1617928337677644,-0.0016204901982850295,443.59
2010-10-14,MUTUALTRUST,Mutual Trust Bank,Bank,443.02,444.09,442.54,443.59,754092,4654,334507793.37,443.95799999999997,437.86400000000003,438.14549999999997,444.8592,440.31800000000004,405.78875,440.7192145723832,442.7251053406245,442.366641681643,69.9212058924289,-2.005890768241329,-3.544317722148032,1.5384269539067028,438.14549999999997,464.0835845577745,412.20741544222545,51.87616911554903,0.6049518515500426,8.948571428571407,-0.0016204901982850295,0.007312033063106016,-0.06681392658041452,-0.001621804612715456,0.2501202270726777,0.29432123927460746,469334.65,1.6067256061319997,-0.009084965846840487,439.56
2010-10-15,MUTUALTRUST,Mutual Trust Bank,Bank,435.37,443.49,431.94,439.56,634562,2124,278926080.78,442.832,439.604,436.7425,445.09060000000005,440.6678,406.17785000000003,440.54087386893957,442.49065309317086,442.25657730197076,63.97463707658937,-1.9497792242312926,-3.2254100225646845,1.2756307983333919,436.7425,458.69753335168554,414.7874666483145,43.91006670337106,0.5641652407187915,9.102142857142834,-0.009084965846840487,-0.012646285855477446,-0.060005987767845714,-0.009126485812015528,0.2508857962849979,0.2938394226483437,487287.05,1.3022344837606499,0.009282009282009174,443.64
2010-10-18,MUTUALTRUST,Mutual Trust Bank,Bank,441.58,449.39,440.96,443.64,199765,3082,88624187.4,443.4219999999999,441.35200000000003,435.77799999999996,445.7838,441.0482,406.5949,441.0176625044873,442.57578990108414,442.3108291724817,60.033320992225086,-1.5581273965968307,-2.891953497371114,1.3338261007742833,435.77799999999996,454.3184066270045,417.23759337299543,37.08081325400906,0.7120233972794545,8.775714285714262,0.009282009282009174,0.006694047970228434,-0.04166936685892042,0.009239196157817434,0.25009252103948404,0.29405696335761927,461429.15,0.4329267017482532,-0.0013749887296006236,443.03
2010-10-19,MUTUALTRUST,Mutual Trust Bank,Bank,446.7,447.9,437.73,443.03,302484,1598,134009552.74,442.826,442.326,435.3355,446.3266,441.37449999999995,407.01515,441.3272528884123,442.6094350935964,442.3390319500314,60.582850737903975,-1.2821822051840854,-2.5699992389337085,1.287817033749623,435.3355,452.6389690467712,418.03203095322885,34.60693809354234,0.7223398088326035,9.291428571428545,-0.0013749887296006236,-0.006681464541153814,-0.01958484553421269,-0.001375934894013609,0.2270576098521508,0.2933000140781859,434839.55,0.6956220978519548,0.00837415073471326,446.74
2010-10-20,MUTUALTRUST,Mutual Trust Bank,Bank,447.12,453.07,442.02,446.74,904796,4408,404210830.33,443.312,443.313,435.67699999999996,446.73760000000004,441.80479999999994,407.4607,442.1599832132719,442.91540286444115,442.51161893238316,63.14869823519135,-0.7554196511692339,-2.2070833213808134,1.4516636702115795,435.67699999999996,453.6184358399749,417.73556416002504,35.88287167994986,0.808308657642406,9.684999999999977,0.00837415073471326,0.005469154419211808,0.015525903025618737,0.008339282062883497,0.22699037815752104,0.2936423156070939,465535.7,1.9435587861467982,-0.003245735774723535,445.29
2010-10-21,MUTUALTRUST,Mutual Trust Bank,Bank,447.36,448.85,443.22,445.29,59299,3654,26405386.33,443.65200000000004,443.805,436.8115000000001,447.524,442.17,407.8975,442.64152425738394,443.0912989485566,442.62057505268183,73.53001017294,-0.44977469117264945,-1.8556215953391808,1.4058469041665314,436.8115000000001,454.1299529210577,419.4930470789425,34.6369058421152,0.7447822573600349,8.964285714285694,-0.003245735774723535,0.003832367726955166,0.053691433980123104,-0.0032510146006274653,0.2213080713171705,0.2931684541920737,450758.95,0.13155368296070438,0.0003144018504794843,445.43
2010-10-22,MUTUALTRUST,Mutual Trust Bank,Bank,443.22,450.72,441.81,445.43,605408,2724,269665110.99,444.826,443.829,438.0665000000001,448.11839999999995,442.5179,408.31545000000006,443.0705205254787,443.2645360634783,442.7307485800277,71.27401192316185,-0.19401553799963267,-1.523300383871271,1.3292848458716384,438.0665000000001,453.93304908919856,422.1999509108016,31.733098178396972,0.7320447867587289,9.080714285714269,0.0003144018504794843,0.013354263354263374,0.05971498584445567,0.000314352436574636,0.22139423444723866,0.28997513852915474,443070.1,1.3663932637295995,0.03910827739487699,462.85
2010-10-25,MUTUALTRUST,Mutual Trust Bank,Bank,462.89,466.16,462.07,462.85,716137,665,331464757.1,448.668,446.04499999999996,440.0685,448.9168,443.0242,408.81714999999997,446.11351736771275,444.71531116988734,443.5197388317913,76.59229938826917,1.3982061978254023,-0.9389990675319364,2.3372052653573387,440.0685,457.8217861598532,422.3152138401467,35.50657231970649,1.1416136087390247,9.852142857142846,0.03910827739487699,0.04330087458299525,0.09469974693124583,0.03836291977186251,0.24889254658795662,0.2941432731214246,476231.95,1.5037567303075738,-0.009614345900399779,458.4
2010-10-26,MUTUALTRUST,Mutual Trust Bank,Bank,461.31,466.12,456.44,458.4,951044,1647,435955305.06,451.742,447.284,441.34850000000006,449.63320000000004,443.4466,409.31065,448.00374546498773,445.72899182396975,444.1032784854466,69.06997342781219,2.2747536410179805,-0.2962485258219531,2.5710021668399334,441.34850000000006,460.52933393719564,422.16766606280447,38.36166787439117,0.9444931866839624,10.059285714285705,-0.009614345900399779,0.03469291018666909,0.05914972273567454,-0.009660862112690544,0.2498225463171367,0.29014206220767863,522965.9,1.818558341949255,0.0037958115183245322,460.14
2010-10-27,MUTUALTRUST,Mutual Trust Bank,Bank,457.7,463.82,456.59,460.14,988996,4074,455073651.21,454.422,448.867,442.77049999999997,450.4184,443.82349999999997,409.80600000000004,449.8708615472973,446.7964739110831,444.732169525233,68.07460230389464,3.074387636214169,0.37787870658527134,2.696508929628898,442.77049999999997,463.12075459558736,422.4202454044126,40.700509191174774,0.9267637025967799,10.024999999999993,0.0037958115183245322,0.02999507543537616,0.06587908269631693,0.003788625604292994,0.25009804721555307,0.2871289756526284,566990.75,1.7442894791493513,0.014756378493502087,466.93
2010-10-28,MUTUALTRUST,Mutual Trust Bank,Bank,465.75,476.03,458.01,466.93,404827,2133,189026858.23,458.75,451.201,444.5325000000001,451.10740000000004,444.1511,410.34799999999996,452.4953443861746,448.28784621396585,445.60267268110624,69.18460995411223,4.207498172208773,1.1438025997099717,3.0636955724988013,444.5325000000001,466.85049922649114,422.21450077350903,44.63599845298211,1.0017810909638911,10.234999999999994,0.014756378493502087,0.048597543174111246,0.08163265306122458,0.014648562495387206,0.2516243666651659,0.28830722418648114,539169.45,0.7508344547340359,-0.009765917803525204,462.37
2010-10-29,MUTUALTRUST,Mutual Trust Bank,Bank,461.51,464.1,460.39,462.37,306435,1992,141685346.67,462.13800000000003,453.48199999999997,446.54299999999995,451.6414,444.3039,410.89934999999997,454.014522172917,449.330968716635,446.260214928906,69.11142454160787,4.68355345628197,1.8517527710243713,2.831800685257599,446.54299999999995,467.58305013001774,425.50294986998216,42.08010026003558,0.8761160240160196,10.01285714285714,-0.009765917803525204,0.03803066699593649,0.09524824711010038,-0.009813917139502271,0.2487708513741912,0.28411078053198713,514305.75,0.5958226210770539,-2.1627700759085933e-05,462.36
2010-11-01,MUTUALTRUST,Mutual Trust Bank,Bank,466.66,471.21,459.48,462.36,322200,271,148971804.91,462.0400000000001,455.354,448.35299999999995,451.98720000000003,444.3614,411.43174999999997,455.2984418386221,450.2960821450324,446.8915790493411,65.90157556895545,5.00235969358971,2.4818741555374393,2.520485538052271,448.35299999999995,468.2047474771044,428.5012525228955,39.70349495420885,0.8527901011272364,9.913571428571421,-2.1627700759085933e-05,-0.0010586583126283022,0.0849446217383143,-2.162793464117822e-05,0.24703964298500022,0.26758824908089396,483243.75,0.6667442672564311,0.013279695475387099,468.5
