date,code,name,sector,open,high,low,close,volume,trade,value,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Returns_1d,Returns_5d,Returns_20d,Log_Returns,Volatility_30d,Volatility_60d,Volume_SMA_20,Volume_Ratio,Target_Return_1d,Target_Price_1d
2010-10-08,SUMITPOWER,Summit Power,Power,256.98,259.03,254.93,254.98,842493,994,214819630.67,266.604,266.567,273.9345,295.8348,316.0834,292.48915,268.7136861230458,279.2444525775846,292.7472067960505,28.3618187681393,-10.530766454538764,-10.626917488113065,0.09615103357430144,273.9345,295.032480422185,252.836519577815,42.195960844370006,0.1240279950369529,10.492857142857128,0.013947823353763988,-0.05027048908843346,-0.12116465179635616,0.013851447586457333,0.35082278658351296,0.4341942294604543,595867.65,1.2368115637759491,0.054670954584673304,268.92
2010-10-11,SUMITPOWER,Summit Power,Power,273.92,275.19,261.18,268.92,818588,4875,220134373.17,262.33000000000004,265.50100000000003,271.74699999999996,294.6576,315.6563,292.215,266.60081133488495,277.44708571998575,291.266139862872,30.490552955451534,-10.846274385100799,-10.670788867510613,-0.17548551759018594,271.74699999999996,291.0129821283159,252.48101787168403,38.53196425663188,0.06485478164757327,9.682142857142836,-0.01197349556321925,-0.07732947349375807,-0.14645331905064785,-0.012045755241072457,0.3457817637914146,0.4264971988560645,617340.75,1.3647130859253986,-0.026439089692101736,261.81
2010-10-12,SUMITPOWER,Summit Power,Power,267.71,272.84,253.79,261.81,627896,2900,164389687.29,260.71400000000006,266.02,271.06949999999995,293.79380000000003,315.4473,291.87785,266.9576095910565,276.81544974072756,290.38982065256334,46.089752960093584,-9.857840149671063,-10.508199123942703,0.65035897427164,271.06949999999995,289.68994657161807,252.44905342838183,37.240893143236235,0.4422811909549938,10.502857142857124,0.054670954584673304,-0.0291696750902527,-0.04796969589690947,0.05322882689085974,0.3695883824449248,0.44436159948871556,637773.45,1.2835090579578063,-0.005041824223673608,260.49
2010-10-13,SUMITPOWER,Summit Power,Power,263.99,268.25,258.18,260.49,81549,3201,21242988.2,259.65999999999997,265.90500000000003,269.9375,293.0238,315.1299,291.49645,266.1656696539709,275.7039349451181,289.26904337207066,42.33919699207733,-9.538265291147184,-10.3142123573836,0.7759470662364158,269.9375,287.8730394032179,252.0019605967821,35.871078806435776,0.27342471231888876,11.712857142857127,-0.026439089692101736,-0.019731915530927013,-0.07959219546493224,-0.026794887757506287,0.3756539348334968,0.4464858138558752,637067.6,0.9856034116316699,-0.0005758378440632317,260.34
2010-10-14,SUMITPOWER,Summit Power,Power,262.32,263.37,259.11,260.34,659370,3307,171657335.59,260.854,265.09499999999997,268.6795,292.1034,314.8314,291.06559999999996,265.2924897072062,274.57697680103524,288.140453435911,41.84472461844728,-9.284487093829057,-10.108267304672692,0.8237802108436352,268.6795,285.4674549238878,251.89154507611224,33.575909847775534,0.2560900050920715,11.864285714285698,-0.005041824223673608,0.023455917020273498,-0.08807981795904063,-0.005054577102666115,0.3728839023801532,0.4461045855252888,635984.85,0.12822475252358606,0.005723284935085005,261.83
2010-10-15,SUMITPOWER,Summit Power,Power,263.31,265.72,255.72,261.83,37868,2301,9914891.46,261.308,263.956,267.744,291.2338,314.6443,290.69915000000003,264.5305682137898,273.5223859268845,287.0502395756792,46.1234640140433,-8.99181771309469,-9.884977386357093,0.893159673262403,267.744,284.180256969215,251.30774303078505,32.87251393842996,0.27476623741440326,11.491428571428557,-0.0005758378440632317,0.008796063083659433,-0.06704891596488094,-0.0005760037023492676,0.3712543419271497,0.42443971852561646,628231.65,1.0495650768311338,-0.03849826223121866,251.75
2010-10-18,SUMITPOWER,Summit Power,Power,247.22,253.04,245.57,251.75,766261,4953,192906013.18,262.678,262.504,266.59000000000003,290.337,314.4341,290.39209999999997,264.11509618089906,272.6562832656338,286.0612105727114,48.60170738887251,-8.541187084734759,-9.616219326032626,1.0750322412978672,266.59000000000003,281.0769058844682,252.1030941155319,28.973811768936315,0.3357137114729447,11.523571428571419,0.005723284935085005,0.02686485214526635,-0.08100803762591713,0.00570696916346675,0.37192294968563816,0.42336188443105877,585913.5,0.06463070060683018,-0.03292949354518371,243.46
2010-10-19,SUMITPOWER,Summit Power,Power,242.92,247.41,240.08,243.46,984230,719,239619155.62,259.24399999999997,259.979,265.303,288.9072,314.1209,289.97945,262.21277369153,271.1076696904017,284.7156729031933,42.7443365695793,-8.894895998871675,-9.471954660600437,0.5770586617287616,265.303,280.2778759418521,250.32812405814792,29.949751883704153,0.04747538301396515,12.210714285714277,-0.03849826223121866,-0.0638479845307155,-0.09276009946304375,-0.039258906603109225,0.3767045990484852,0.42917203061821535,585411.1,1.308928033650199,-0.026000164298036643,237.13
2010-10-20,SUMITPOWER,Summit Power,Power,237.97,238.72,233.79,237.13,214487,4174,50860569.52,255.57399999999998,257.617,263.7625,287.3544,313.8048,289.59884999999997,259.3277315851408,269.05969415777935,283.0978033775779,34.27606056813919,-9.731962572638565,-9.523956243008062,-0.20800632963050347,263.7625,281.01858710297444,246.50641289702557,34.51217420594887,-0.08827067454070892,12.024999999999991,-0.03292949354518371,-0.07008899583667538,-0.11233456083421434,-0.03348387361722139,0.3787216601652814,0.4261238372553315,590191.55,1.6676450213494245,-0.01716358115801453,233.06
2010-10-21,SUMITPOWER,Summit Power,Power,233.74,235.43,228.7,233.06,693626,4349,161654298.34,250.902,255.87800000000001,261.95799999999997,285.74339999999995,313.3854,289.10765,255.9126959566576,266.69453162757344,281.2951444215945,29.181708784596864,-10.781835670915854,-9.77553212858962,-1.0063035423262328,261.95799999999997,282.3186479061466,241.59735209385335,40.72129581229328,-0.10970554852787148,11.67071428571428,-0.026000164298036643,-0.08967714691542872,-0.13209135495205337,-0.026344144023432034,0.37471519337160447,0.42156573606336284,562265.3,0.3814693882051764,0.0327383506393204,240.69
